project_id,type,campaign_country,cluster,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%,cluster_k_8
project_5,vc,FR,EmpowermentFeminismBodyPositivity,13113,15,187,MALE,18to24,-14,6.849315068493151,6
project_14,wi,AT,StandUp,18790,0,1,MALE,35to44,81,0.0,0
project_7,vc,FR,FrenchInfluencers,54277,18,50,FEMALE,25to34,-37,15.652173913043477,3
project_2,vc,ES,SBC,4522,0,0,FEMALE,35to44,-18,0.0,5
project_6,wi,FR,Control,5173,16,58,MALE,25to34,84,10.19108280254777,0
project_2,vc,ES,SBC,6471,0,0,FEMALE,18to24,-18,0.0,5
project_6,vc,GB,Control,4531,18,34,MALE,45to54,-17,24.0,5
project_1,vc,AT,DarkFemaleLedTV,31608,8,22,MALE,25to34,-111,17.391304347826086,1
project_1,vc,GB,DarkFemaleLedTV,6288,26,32,FEMALE,18to24,-98,26.530612244897963,1
project_6,wi,ES,VengeanceSelfJustice,14853,4,16,FEMALE,18to24,83,15.384615384615385,0
project_4,wi,DE,Spies,9561,37,60,MALE,18to24,72,27.205882352941174,2
project_5,wi,FR,PrimeVideoFans,3361,24,1,FEMALE,35to44,5,54.54545454545455,7
project_2,vc,ES,SBC,4646,0,0,MALE,O55,-18,0.0,5
project_9,wi,DE,FootballEntertainment,4865,11,33,FEMALE,45to54,3,24.444444444444446,5
project_6,wi,FR,VengeanceSelfJustice,16723,29,47,MALE,18to24,84,14.356435643564355,0
project_8,vc,GB,BestOfComedy,1489,0,0,FEMALE,45to54,-7,0.0,5
project_5,wi,FR,InARelationship,6879,21,19,FEMALE,25to34,5,35.593220338983045,7
project_10,wi,DE,Control,1040,2,3,FEMALE,18to24,119,15.384615384615385,0
project_7,wi,FR,RealityTVHits,9937,47,22,FEMALE,18to24,21,51.64835164835165,2
project_7,vc,FR,Gamers,63496,16,91,FEMALE,25to34,-37,10.45751633986928,3
project_9,vc,DE,Football,9433,36,176,MALE,O55,-18,15.450643776824036,6
project_4,wi,DE,GermanProductions,8953,29,29,FEMALE,35to44,72,27.358490566037737,0
project_1,wi,GB,FemaleLedDrama,3914,3,1,FEMALE,35to44,-53,42.857142857142854,7
project_6,wi,GB,SpiesSecretOperations,2235,11,1,FEMALE,35to44,84,61.111111111111114,7
project_4,vc,DE,Thriller,3273,13,23,FEMALE,35to44,-18,24.074074074074073,5
project_6,wi,GB,VengeanceSelfJustice,14572,17,15,MALE,25to34,84,22.07792207792208,0
project_7,vc,FR,NatooFans,48613,5,15,MALE,45to54,-37,17.857142857142858,3
project_14,wi,AT,GermanComedyStandUp,16030,0,1,FEMALE,35to44,81,0.0,0
project_11,wi,FR,FamilyEntertainment,8699,0,0,MALE,25to34,28,0.0,4
project_5,wi,FR,Singles,7165,11,56,MALE,35to44,5,13.924050632911394,6
project_7,wi,FR,Comedy,12213,1,0,MALE,45to54,21,100.0,7
project_6,wi,FR,BrutalWitty,3046,6,9,FEMALE,25to34,84,14.285714285714285,0
project_3,wi,IT,Dystopian,4224,0,0,MALE,O55,17,0.0,4
project_2,vc,FI,Demo,2299,12,6,MALE,35to44,-14,63.157894736842096,7
project_1,vc,ES,Motherhood,6433,1,13,MALE,25to34,-153,6.666666666666668,1
project_5,vc,FR,FemaleCenteredInterests,15435,15,92,MALE,25to34,-14,11.904761904761903,6
project_2,vc,DK,Core,4223,0,0,MALE,18to24,-14,0.0,5
project_4,vc,DE,Extended,1967,2,3,FEMALE,18to24,-18,7.142857142857142,5
project_2,vc,IE,Mixed_Segment_B,9245,0,0,MALE,18to24,-14,0.0,5
project_3,wi,IT,SciFi,3300,0,0,MALE,O55,17,0.0,4
project_8,vc,GB,IrreverentBritishTVComedy,2864,0,0,MALE,18to24,-7,0.0,5
project_6,vc,DE,CastCrew,2468,26,23,MALE,35to44,-17,25.0,5
project_6,wi,ES,BrutalWitty,20971,4,16,MALE,18to24,83,20.0,0
project_1,vc,DE,PopularDrama,5726,8,33,MALE,45to54,-111,12.698412698412698,1
project_6,vc,FR,SpiesSecretOperations,3622,24,32,MALE,25to34,-17,35.29411764705883,7
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,5574,7,32,MALE,25to34,5,12.727272727272727,4
project_6,wi,GB,CastCrew,2380,9,1,FEMALE,25to34,84,52.941176470588225,7
project_12,wi,FR,Documentary,3683,0,0,MALE,O55,25,0.0,4
project_4,vc,DE,Spies,2971,6,8,FEMALE,45to54,-18,22.222222222222218,5
project_3,wi,DE,Dystopian,984,3,4,FEMALE,O55,17,12.5,4
project_9,vc,DE,Football,9662,35,131,FEMALE,35to44,-18,17.587939698492466,6
project_3,wi,DE,Dystopian,2442,3,5,MALE,35to44,17,7.317073170731707,4
project_3,wi,IT,Dystopian,6646,0,0,MALE,18to24,17,0.0,4
project_2,vc,DK,Mixed_Segment_B,4001,0,0,MALE,35to44,-14,0.0,5
project_11,wi,FR,Parents,3379,0,0,MALE,25to34,28,0.0,4
project_10,wi,DE,Book,1087,1,5,FEMALE,18to24,119,9.090909090909092,0
project_13,wi,FR,DocumentaryGenre,3946,0,0,MALE,45to54,4,0.0,4
project_2,wi,AT,OffensiveComedy,2786,12,2,MALE,35to44,13,80.0,7
project_7,wi,FR,Comedy,11696,0,5,FEMALE,45to54,21,0.0,4
project_3,wi,FR,DarkTV,4399,0,0,FEMALE,25to34,17,0.0,4
project_6,vc,DE,Control,3263,17,52,MALE,45to54,-17,15.596330275229356,5
project_13,wi,FR,FrenchArtists,2228,0,0,FEMALE,18to24,4,0.0,4
project_2,wi,ES,OffensiveComedy,8361,53,13,MALE,25to34,14,74.64788732394365,2
project_2,vc,NO,Broad,3225,4,4,FEMALE,18to24,-14,50.0,7
project_5,wi,FR,FrenchComedy,10081,16,24,FEMALE,45to54,5,34.78260869565217,7
project_1,vc,GB,WomensFavouriteTV,6318,28,9,FEMALE,18to24,-98,34.14634146341464,1
project_6,vc,FR,CastCrew,2477,18,14,FEMALE,18to24,-17,41.860465116279066,7
project_8,vc,GB,Mixed_Segment_A,4214,0,0,MALE,25to34,-7,0.0,5
project_2,vc,ES,Comedy,7553,0,0,FEMALE,35to44,-18,0.0,5
project_8,vc,GB,TheCornettoTrilogy,912,0,0,FEMALE,45to54,-7,0.0,5
project_9,wi,DE,Football,3968,23,78,MALE,45to54,3,21.296296296296298,6
project_6,wi,FR,VengeanceSelfJustice,3989,21,7,MALE,35to44,84,40.384615384615394,0
project_2,vc,FI,Demo,1941,4,0,FEMALE,35to44,-14,80.0,7
project_3,wi,IT,PrimeVideoFans,2081,0,0,MALE,O55,17,0.0,4
project_2,vc,DK,Broad,1681,0,0,FEMALE,O55,-14,0.0,5
project_1,wi,NL,FemaleLedDrama,5528,0,4,MALE,35to44,-53,0.0,5
project_6,wi,ES,TarantinoStyle,4997,7,4,FEMALE,35to44,83,63.63636363636363,7
project_3,wi,IT,PrimeVideoFans,3109,0,0,MALE,18to24,17,0.0,4
project_4,vc,DE,PrimeVideoFans,2272,22,38,MALE,35to44,-18,22.448979591836732,5
project_10,wi,DE,Book,1135,0,5,MALE,25to34,119,0.0,0
project_6,vc,GB,CastCrew,2270,20,5,FEMALE,25to34,-17,43.47826086956522,7
project_6,wi,FR,Drama,1968,2,8,FEMALE,45to54,84,10.0,0
project_2,wi,ES,USDocumentary,6647,8,9,MALE,O55,14,42.10526315789474,7
project_3,wi,IT,ComicBookTV,1394,0,0,FEMALE,O55,17,0.0,4
project_11,wi,FR,HistoricalDramaComedy,11969,0,0,FEMALE,25to34,28,0.0,4
project_6,wi,DE,SpiesSecretOperations,1519,1,4,FEMALE,18to24,84,6.25,0
project_1,vc,DE,Motherhood,2047,0,0,MALE,O55,-111,0.0,1
project_6,wi,FR,PRIMEOriginalSeries,3909,2,2,FEMALE,25to34,84,22.222222222222218,0
project_8,wi,GB,TheCornettoTrilogy,443,16,0,FEMALE,35to44,92,100.0,7
project_1,vc,AT,Books,17632,5,5,FEMALE,45to54,-111,15.151515151515152,1
project_4,wi,DE,GermanPostWarHistory,1571,4,4,FEMALE,18to24,72,44.444444444444436,0
project_2,vc,ES,SBC,4822,0,0,FEMALE,45to54,-18,0.0,5
project_7,vc,FR,NatooFans,55542,62,48,MALE,18to24,-37,44.60431654676259,3
project_2,wi,ES,USCulture,3895,11,11,FEMALE,25to34,14,50.0,7
project_2,vc,ES,USDocumentary,7942,0,0,FEMALE,25to34,-18,0.0,5
project_11,wi,FR,HumoristCelebrities,3667,0,0,MALE,18to24,28,0.0,4
project_3,wi,FR,SciFi,4258,0,0,MALE,35to44,17,0.0,4
project_10,wi,DE,Music,974,0,6,MALE,35to44,119,0.0,0
project_2,wi,AT,USDocumentary,1625,7,6,MALE,45to54,13,50.0,7
project_1,vc,DE,PopularDrama,6307,14,8,FEMALE,18to24,-111,18.666666666666668,1
project_2,vc,SE,Broad,2671,0,1,MALE,35to44,-14,0.0,5
project_1,vc,AT,Cast,6872,4,6,FEMALE,45to54,-111,18.181818181818183,1
project_5,vc,FR,FrenchComedy,25313,107,55,FEMALE,25to34,-14,40.68441064638783,2
project_6,vc,FR,PRIMEOriginalSeries,2546,14,22,FEMALE,25to34,-17,30.43478260869565,5
project_5,vc,FR,Teens,13360,33,45,FEMALE,18to24,-14,18.131868131868128,6
project_11,wi,FR,FrenchComedy,23409,0,0,FEMALE,45to54,28,0.0,4
project_1,vc,GB,WomensFavouriteTV,3424,3,3,MALE,35to44,-98,30.0,1
project_5,vc,FR,Families,16939,17,89,MALE,45to54,-14,14.166666666666664,6
project_8,vc,GB,Mixed_Segment_C,1779,0,0,FEMALE,18to24,-7,0.0,5
project_7,vc,FR,LudovikFans,88827,9,27,MALE,45to54,-37,13.636363636363635,3
project_5,vc,FR,InARelationship,11099,34,42,FEMALE,45to54,-14,34.693877551020414,2
project_3,wi,DE,ComicBookTV,1481,0,2,FEMALE,35to44,17,0.0,4
project_9,vc,DE,Football,9452,39,73,FEMALE,18to24,-18,23.214285714285715,6
project_1,vc,ES,Motherhood,6040,6,2,MALE,35to44,-153,60.0,1
project_4,vc,DE,GermanPostWarHistory,3357,12,36,FEMALE,O55,-18,16.901408450704224,5
project_3,wi,DE,ComicBookTV,1131,3,7,FEMALE,O55,17,10.0,4
project_1,vc,AT,FemaleLedDramaMovies,24039,10,9,FEMALE,45to54,-111,22.72727272727273,1
project_3,wi,GB,Dystopian,8668,11,13,FEMALE,18to24,42,8.396946564885496,4
project_1,wi,GB,PopularDramaThrillerTV,1529,1,3,MALE,45to54,-53,14.285714285714285,5
project_2,vc,ES,USCulture,3769,0,0,MALE,O55,-18,0.0,5
project_11,wi,FR,FamilyEntertainment,9627,0,0,MALE,18to24,28,0.0,4
project_11,wi,FR,Rural,5623,0,0,MALE,18to24,28,0.0,4
project_2,vc,PT,Demo,3425,10,7,FEMALE,25to34,-15,58.82352941176471,7
project_1,vc,DE,PrimeVideoFans,22128,14,7,FEMALE,25to34,-111,22.950819672131143,1
project_5,wi,FR,StrongFemaleLeads,26568,82,99,FEMALE,45to54,5,36.444444444444436,2
project_1,vc,AT,BestOfMystery,21873,6,10,FEMALE,45to54,-111,16.216216216216218,1
project_2,wi,ES,USDocumentary,7635,17,8,MALE,45to54,14,65.38461538461539,7
project_1,vc,AT,Motherhood,25141,1,4,MALE,35to44,-111,20.0,1
project_7,wi,FR,NormanThavaudFans,21848,14,19,MALE,35to44,21,34.14634146341464,7
project_9,wi,DE,SportEntertainment,6030,9,57,FEMALE,18to24,3,13.432835820895527,5
project_11,wi,FR,Urban,5415,0,0,MALE,25to34,28,0.0,4
project_5,wi,FR,FrenchInfluencers,6406,14,21,FEMALE,45to54,5,31.11111111111111,7
project_6,wi,ES,VengeanceSelfJustice,4010,6,3,FEMALE,45to54,83,60.0,7
project_1,vc,ES,DarkFemaleLedTV,9336,11,11,MALE,O55,-153,31.42857142857143,1
project_5,vc,FR,FemaleLedComedy,20253,87,85,FEMALE,45to54,-14,38.839285714285715,2
project_11,wi,FR,FrenchCinemaTVSeries,4861,0,0,MALE,45to54,28,0.0,4
project_6,vc,DE,PRIMEOriginalSeries,1690,4,10,FEMALE,35to44,-17,14.285714285714285,5
project_8,vc,GB,Mixed_Segment_B,1666,0,0,MALE,18to24,-7,0.0,5
project_2,vc,SE,Mixed_Segment_C,4855,2,2,FEMALE,35to44,-14,50.0,7
project_5,wi,FR,FrenchComedians,6075,24,12,FEMALE,18to24,5,29.62962962962963,7
project_14,wi,DE,StandUp,2948,6,23,MALE,35to44,81,10.714285714285714,0
project_3,wi,GB,Dystopian,8748,24,15,MALE,35to44,42,25.806451612903228,0
project_6,wi,ES,CastCrew,6501,89,16,MALE,45to54,83,73.55371900826447,2
project_6,vc,GB,VengeanceSelfJustice,2235,2,5,FEMALE,18to24,-17,13.333333333333336,5
project_1,vc,DE,BestOfMystery,4862,14,20,MALE,45to54,-111,24.561403508771928,1
project_11,wi,FR,FamousEpicComics,3320,0,0,MALE,35to44,28,0.0,4
project_3,wi,IT,VisuallyArresting,2176,0,0,MALE,O55,17,0.0,4
project_2,wi,ES,USCulture,5998,6,23,FEMALE,18to24,14,18.181818181818183,5
project_6,wi,ES,Action,4328,1,0,FEMALE,35to44,83,50.0,0
project_6,wi,FR,PRIMEOriginalSeries,2956,2,7,FEMALE,35to44,84,7.142857142857142,0
project_6,vc,FR,BrutalWitty,2776,10,10,FEMALE,35to44,-17,30.303030303030305,5
project_6,wi,DE,SpiesSecretOperations,1667,10,5,FEMALE,35to44,84,50.0,0
project_5,wi,FR,EmpowermentFeminismBodyPositivity,4608,3,46,MALE,18to24,5,4.918032786885246,4
project_10,wi,DE,Music,928,2,11,MALE,18to24,119,11.111111111111109,0
project_2,vc,FI,Mixed_Segment_A,3955,1,0,FEMALE,25to34,-14,100.0,7
project_10,wi,DE,Music,623,2,6,MALE,O55,119,22.222222222222218,0
project_2,vc,PT,Demo,4930,4,12,FEMALE,18to24,-15,21.05263157894737,5
project_2,vc,SE,Mixed_Segment_C,6332,3,11,FEMALE,18to24,-14,15.789473684210524,5
project_2,vc,PT,Demo,3846,4,3,MALE,45to54,-15,33.333333333333336,5
project_2,vc,FI,Demo,1037,0,13,FEMALE,O55,-14,0.0,5
project_2,vc,FI,Mixed_Segment_E,4972,2,1,MALE,45to54,-14,66.66666666666667,7
project_6,wi,GB,Drama,2372,8,4,MALE,45to54,84,57.14285714285714,7
project_5,vc,FR,Moviegoers,15054,18,98,MALE,35to44,-14,13.533834586466165,6
project_4,vc,DE,PrimeVideoFans,2182,21,34,MALE,45to54,-18,29.5774647887324,5
project_2,vc,DK,Mixed_Segment_B,4592,0,0,MALE,18to24,-14,0.0,5
project_2,wi,AT,SBC,3322,9,5,MALE,O55,13,64.28571428571429,7
project_6,wi,DE,PRIMEOriginalSeries,1602,2,13,FEMALE,45to54,84,9.523809523809524,0
project_8,vc,GB,ViewedFlockSpots,470,0,0,FEMALE,35to44,-7,0.0,5
project_13,wi,FR,PrimeVideoFans,1485,0,0,MALE,25to34,4,0.0,4
project_8,wi,GB,TheCornettoTrilogy,2291,65,2,MALE,25to34,92,87.83783783783785,2
project_11,wi,FR,ComedyHistoricalLiterature,6597,0,0,MALE,35to44,28,0.0,4
project_4,vc,DE,Core,1756,1,2,FEMALE,18to24,-18,5.882352941176472,5
project_6,wi,ES,SpiesSecretOperations,22437,1,5,FEMALE,18to24,83,16.666666666666668,0
project_6,vc,FR,CastCrew,2253,20,1,FEMALE,25to34,-17,57.14285714285714,7
project_3,wi,DE,VisuallyArresting,2093,3,12,MALE,45to54,17,6.25,4
project_3,wi,IT,SciFi,2133,0,0,FEMALE,O55,17,0.0,4
project_4,vc,DE,GermanPostWarHistory,4193,4,10,FEMALE,18to24,-18,12.5,5
project_4,wi,DE,SophisticatedCrimeTV,1557,5,6,FEMALE,25to34,72,21.73913043478261,0
project_6,vc,DE,PRIMEOriginalSeries,2223,6,11,MALE,25to34,-17,17.142857142857142,5
project_12,wi,FR,PrimeVideoFans,3199,0,0,MALE,35to44,25,0.0,4
project_5,wi,FR,FemaleCenteredInterests,6173,23,9,FEMALE,25to34,5,37.70491803278689,7
project_1,vc,DE,FemaleLedDramaMovies,4720,7,25,MALE,45to54,-111,12.280701754385964,1
project_4,vc,DE,Broad,1921,14,15,MALE,35to44,-18,28.0,5
project_1,vc,DE,Books,2946,8,14,FEMALE,45to54,-111,11.111111111111109,1
project_14,wi,DE,GermanComedyStandUp,3123,15,15,MALE,35to44,81,26.315789473684212,0
project_3,wi,NL,VisuallyArresting,5090,5,53,FEMALE,O55,42,6.9444444444444455,4
project_2,vc,IE,Broad,3527,0,0,FEMALE,45to54,-14,0.0,5
project_10,wi,DE,Music,852,1,11,MALE,45to54,119,6.25,0
project_6,wi,DE,VengeanceSelfJustice,1743,2,7,FEMALE,45to54,84,16.666666666666668,0
project_1,vc,ES,Feminism,5387,4,1,FEMALE,O55,-153,44.444444444444436,1
project_7,vc,FR,NatooFans,79241,28,51,MALE,25to34,-37,23.529411764705888,3
project_4,wi,DE,GermanProductions,9771,49,52,MALE,18to24,72,32.450331125827816,2
project_5,vc,FR,ComedyDramedy,5330,19,5,FEMALE,45to54,-14,43.18181818181818,7
project_6,vc,ES,TarantinoStyle,5037,12,9,MALE,45to54,-17,42.857142857142854,7
project_4,wi,DE,Thriller,10980,83,79,MALE,35to44,72,43.005181347150256,2
project_6,wi,FR,SpiesSecretOperations,8152,2,4,MALE,25to34,84,10.526315789473683,0
project_4,vc,DE,Core,1641,15,23,MALE,45to54,-18,29.411764705882355,5
project_5,vc,FR,InARelationship,14720,20,77,MALE,45to54,-14,16.80672268907563,6
project_14,wi,AT,StandUp,17182,1,0,MALE,45to54,81,12.5,0
project_2,vc,NO,Demo,3899,7,8,FEMALE,18to24,-14,43.75,7
project_3,wi,DE,PrimeVideoFans,1948,0,1,MALE,18to24,17,0.0,4
project_5,wi,FR,FemaleLedComedy,12104,82,66,FEMALE,18to24,5,34.59915611814346,2
project_6,wi,FR,CastCrew,9923,14,19,MALE,25to34,84,29.78723404255319,0
project_3,wi,FR,Dystopian,3964,0,0,FEMALE,18to24,17,0.0,4
project_1,vc,ES,Cast,8241,7,22,MALE,18to24,-153,18.42105263157895,1
project_14,wi,DE,GermanyComedy,1760,1,13,FEMALE,O55,81,4.166666666666667,0
project_5,wi,FR,Singles,6519,10,96,MALE,18to24,5,7.352941176470589,6
project_6,wi,ES,VengeanceSelfJustice,5261,9,6,MALE,45to54,83,56.25,7
project_4,wi,DE,SophisticatedCrimeTV,2245,29,22,MALE,45to54,72,46.03174603174603,7
project_5,vc,FR,Teens,12390,56,60,FEMALE,35to44,-14,25.0,2
project_14,wi,AT,Mixed_Segment_E,13121,0,0,MALE,45to54,81,0.0,0
project_2,vc,DK,Mixed_Segment_D,3808,0,0,FEMALE,25to34,-14,0.0,5
project_6,vc,ES,Drama,5528,5,18,FEMALE,18to24,-17,16.129032258064516,5
project_2,vc,ES,Comedy,6770,0,0,MALE,45to54,-18,0.0,5
project_11,wi,FR,Rural,7533,0,0,FEMALE,25to34,28,0.0,4
project_4,vc,DE,PrimeVideoFans,2466,9,31,MALE,18to24,-18,10.843373493975903,5
project_1,vc,AT,Books,23384,7,4,FEMALE,25to34,-111,17.94871794871795,1
project_5,vc,FR,Moviegoers,13082,23,50,FEMALE,45to54,-14,23.469387755102037,6
project_11,wi,FR,ParentsKids,3709,0,0,MALE,25to34,28,0.0,4
project_1,vc,AT,PopularDrama,31194,23,1,FEMALE,25to34,-111,34.328358208955216,1
project_1,vc,DE,BestOfMystery,24424,40,8,FEMALE,25to34,-111,35.714285714285715,1
project_1,wi,NL,DarkFemaleLedTV,4133,5,0,FEMALE,45to54,-53,38.46153846153846,7
project_1,vc,DE,Cast,3001,5,19,MALE,45to54,-111,14.285714285714285,1
project_11,wi,FR,FamousEpicComics,7574,0,0,MALE,45to54,28,0.0,4
project_11,wi,FR,Parents,4290,0,0,MALE,35to44,28,0.0,4
project_11,wi,FR,PopularCultComedy,33890,0,0,MALE,45to54,28,0.0,4
project_11,wi,FR,Rural,5524,0,0,MALE,35to44,28,0.0,4
project_2,wi,AT,SBC,3407,14,3,FEMALE,25to34,13,82.3529411764706,7
project_1,vc,AT,WomensFavouriteTV,22032,14,8,FEMALE,45to54,-111,36.8421052631579,1
project_1,vc,DE,Motherhood,2568,3,21,MALE,45to54,-111,6.9767441860465125,1
project_2,vc,NO,Demo,2030,1,4,FEMALE,25to34,-14,16.666666666666668,5
project_4,wi,DE,Spies,8834,18,21,FEMALE,45to54,72,25.352112676056343,0
project_9,wi,DE,Football,3221,15,82,FEMALE,45to54,3,15.151515151515152,6
project_7,wi,FR,PrimeVideoFans,38586,11,19,MALE,25to34,21,35.483870967741936,7
project_6,wi,GB,BrutalWitty,4261,18,22,MALE,25to34,84,24.65753424657534,0
project_3,wi,IT,VisuallyArresting,2612,0,0,FEMALE,35to44,17,0.0,4
project_6,wi,GB,CastCrew,11571,21,20,FEMALE,25to34,84,40.384615384615394,0
project_6,wi,ES,Control,5472,3,30,FEMALE,25to34,83,6.521739130434782,0
project_2,vc,NO,Demo,1570,21,8,MALE,18to24,-14,56.75675675675675,7
project_6,wi,ES,BrutalWitty,27537,5,0,FEMALE,25to34,83,83.33333333333333,7
project_14,wi,DE,GermanyComedy,2951,14,15,MALE,35to44,81,25.45454545454545,0
project_10,wi,DE,Control,884,0,13,MALE,25to34,119,0.0,0
project_4,vc,DE,Thriller,4491,17,24,MALE,18to24,-18,30.90909090909091,5
project_6,wi,DE,Control,2142,0,9,FEMALE,25to34,84,0.0,0
project_11,wi,FR,PopularCultComedy,32634,0,0,MALE,18to24,28,0.0,4
project_1,vc,GB,PopularDramaThrillerTV,6366,6,30,MALE,25to34,-98,11.320754716981131,1
project_9,wi,DE,FootballEntertainment,6108,21,32,FEMALE,18to24,3,38.18181818181818,7
project_1,vc,ES,PopularDrama,10721,4,2,MALE,O55,-153,33.333333333333336,1
project_6,wi,GB,CastCrew,14364,6,11,FEMALE,18to24,84,13.953488372093025,0
project_1,wi,GB,WomensFavouriteTV,5167,2,2,FEMALE,O55,-53,33.333333333333336,5
project_6,vc,DE,SpiesSecretOperations,2577,17,13,MALE,35to44,-17,36.17021276595744,7
project_7,wi,FR,NormanThavaudFans,20753,1,1,MALE,45to54,21,50.0,7
project_6,wi,ES,PRIMEOriginalSeries,5708,12,10,MALE,35to44,83,44.444444444444436,0
project_7,vc,FR,PrimeVideoFans,63420,4,19,FEMALE,25to34,-37,9.090909090909092,3
project_8,vc,GB,ComedyHorror,2693,0,0,MALE,25to34,-7,0.0,5
project_10,wi,DE,Berlin,672,2,7,FEMALE,O55,119,18.181818181818183,0
project_14,wi,AT,Comedy,19304,1,5,FEMALE,35to44,81,8.333333333333334,0
project_3,wi,IT,Dystopian,5308,0,0,MALE,35to44,17,0.0,4
project_6,wi,FR,Control,4275,9,59,MALE,45to54,84,9.278350515463918,0
project_6,vc,ES,Drama,4512,9,12,FEMALE,25to34,-17,26.470588235294123,5
project_2,vc,DK,Mixed_Segment_F,3608,0,0,MALE,O55,-14,0.0,5
project_1,vc,ES,BestOfMystery,15764,3,7,FEMALE,18to24,-153,16.666666666666668,1
project_6,wi,GB,BrutalWitty,2140,7,3,FEMALE,45to54,84,33.333333333333336,0
project_2,vc,DK,Broad,1789,0,0,MALE,O55,-14,0.0,5
project_11,wi,FR,PopularCultComedy,36372,0,0,FEMALE,18to24,28,0.0,4
project_6,vc,GB,Action,3266,11,35,MALE,18to24,-17,16.666666666666668,5
project_14,wi,DE,Mixed_Segment_D,7430,0,0,FEMALE,25to34,81,0.0,0
project_6,wi,GB,PRIMEOriginalSeries,3840,18,12,MALE,25to34,84,41.860465116279066,0
project_2,vc,FI,Mixed_Segment_B,8206,4,8,MALE,18to24,-14,33.333333333333336,5
project_7,wi,FR,McflyCarlito,34025,3,2,FEMALE,35to44,21,60.0,7
project_2,vc,SE,Demo,1485,5,1,MALE,45to54,-14,41.66666666666666,7
project_3,wi,IT,PrimeVideoFans,2087,0,0,FEMALE,35to44,17,0.0,4
project_8,vc,GB,KerrysBespokeList,2530,0,0,MALE,25to34,-7,0.0,5
project_6,vc,FR,PRIMEOriginalSeries,2928,15,11,MALE,45to54,-17,42.857142857142854,7
project_6,wi,DE,PRIMEOriginalSeries,1857,3,7,FEMALE,25to34,84,20.0,0
project_3,wi,DE,ComicBookTV,1885,0,1,FEMALE,18to24,17,0.0,4
project_1,vc,ES,WomensFavouriteTV,10997,3,5,MALE,45to54,-153,21.428571428571427,1
project_6,vc,FR,CastCrew,3173,51,10,MALE,25to34,-17,60.0,2
project_5,vc,FR,FrenchComedians,14397,48,15,FEMALE,25to34,-14,50.526315789473685,2
project_5,vc,FR,StrongFemaleLeads,20837,80,79,FEMALE,25to34,-14,33.61344537815126,2
project_14,wi,AT,Mixed_Segment_D,12601,0,0,FEMALE,35to44,81,0.0,0
project_11,wi,FR,HistoricalDramaComedy,11433,0,0,FEMALE,35to44,28,0.0,4
project_5,vc,FR,FrenchComedians,15300,47,49,FEMALE,18to24,-14,26.11111111111111,2
project_14,wi,AT,GermanyComedy,8661,0,0,MALE,45to54,81,0.0,0
project_7,vc,FR,Comedy,98543,94,346,MALE,18to24,-37,18.32358674463937,3
project_10,wi,DE,DrugsonScreen,2400,5,16,MALE,25to34,119,18.51851851851852,0
project_6,wi,GB,Control,9181,8,137,FEMALE,18to24,84,3.0769230769230766,6
project_4,wi,DE,GermanCrimeDrama,4480,12,15,FEMALE,25to34,72,20.0,0
project_6,wi,FR,SpiesSecretOperations,3228,14,11,MALE,45to54,84,36.8421052631579,0
project_6,wi,GB,SpiesSecretOperations,12823,19,25,MALE,25to34,84,31.147540983606557,0
project_5,wi,FR,FrenchComedians,6701,11,53,MALE,35to44,5,15.277777777777779,4
project_3,wi,IT,Dystopian,1221,0,0,FEMALE,O55,17,0.0,4
project_1,vc,ES,Books,4694,12,0,FEMALE,O55,-153,80.0,1
project_3,wi,FR,ComicBookTV,2509,0,0,FEMALE,45to54,17,0.0,4
project_13,wi,FR,MusicalsOnScreen,3794,0,0,FEMALE,25to34,4,0.0,4
project_5,wi,FR,PrimeVideoFans,3951,11,28,MALE,35to44,5,25.58139534883721,4
project_1,vc,DE,WomensFavouriteTV,18192,9,15,MALE,35to44,-111,15.789473684210524,1
project_6,wi,FR,SpiesSecretOperations,8865,3,13,FEMALE,18to24,84,9.677419354838712,0
project_1,vc,ES,PrimeVideoFans,5998,2,2,MALE,35to44,-153,40.0,1
project_8,vc,GB,ViewedFanSpots,355,0,0,MALE,O55,-7,0.0,5
project_5,wi,FR,FemaleLedComedy,12113,45,46,FEMALE,45to54,5,41.66666666666666,2
project_2,vc,ES,Comedy,6334,0,0,MALE,35to44,-18,0.0,5
project_2,vc,ES,Control,8188,0,0,MALE,45to54,-18,0.0,5
project_6,wi,FR,Drama,861,1,2,FEMALE,25to34,84,7.6923076923076925,0
project_6,wi,ES,Drama,17891,4,19,FEMALE,18to24,83,15.384615384615385,0
project_3,wi,DE,SciFi,1898,6,10,MALE,O55,17,17.142857142857142,4
project_2,wi,AT,USDocumentary,2584,23,3,MALE,25to34,13,88.46153846153847,7
project_7,vc,FR,CyprienFans,82262,37,31,FEMALE,25to34,-37,38.14432989690722,3
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,11918,47,32,FEMALE,25to34,-14,41.592920353982294,2
project_5,vc,FR,FemaleLedComedy,26559,78,218,MALE,35to44,-14,21.428571428571427,6
project_6,wi,ES,VengeanceSelfJustice,7320,6,2,FEMALE,25to34,83,50.0,0
project_8,vc,GB,IrreverentBritishTVComedy,1862,0,0,FEMALE,O55,-7,0.0,5
project_6,wi,DE,Drama,1532,4,6,FEMALE,18to24,84,15.384615384615385,0
