project_id,type,campaign_country,cluster,survey_date,release_date,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%
project_6,wi,ES,PRIMEOriginalSeries,2019-11-30,2020-02-21,5702,16,2,MALE,45to54,83,76.19047619047619
project_2,vc,NO,Demo,2020-11-06,2020-10-23,1664,6,7,FEMALE,45to54,-14,42.857142857142854
project_5,vc,FR,FrenchComedy,2020-04-29,2020-04-15,30435,32,322,MALE,18to24,-14,7.095343680709535
project_2,wi,ES,USCulture,2020-10-09,2020-10-23,3769,15,10,MALE,45to54,14,57.69230769230769
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,2381,1,16,FEMALE,18to24,-53,3.8461538461538463
project_6,vc,DE,CastCrew,2020-03-09,2020-02-21,1678,11,5,FEMALE,25to34,-17,36.666666666666664
project_10,wi,DE,BiographiesTrueStories,2020-10-23,2021-02-19,4160,8,9,FEMALE,25to34,119,33.333333333333336
project_5,vc,FR,PrimeVideoFans,2020-04-29,2020-04-15,3465,10,19,MALE,45to54,-14,21.27659574468085
project_10,wi,DE,DrugsonScreen,2020-10-23,2021-02-19,1919,8,12,FEMALE,18to24,119,30.76923076923077
project_6,vc,DE,CastCrew,2020-03-09,2020-02-21,2575,42,52,MALE,45to54,-17,28.96551724137931
project_1,wi,GB,WomensFavouriteTV,2020-05-10,2020-03-18,4094,1,3,MALE,25to34,-53,12.5
project_1,vc,DE,Feminism,2020-07-07,2020-03-18,10892,4,0,FEMALE,18to24,-111,100.0
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,6189,1,5,FEMALE,O55,13,11.11111111111111
project_14,wi,AT,GermanComedy,2020-09-14,2020-12-04,7986,1,5,MALE,25to34,81,7.142857142857143
project_1,wi,NL,WomensFavouriteTV,2020-05-10,2020-03-18,4366,0,5,MALE,35to44,-53,0.0
project_6,vc,ES,PRIMEOriginalSeries,2020-03-09,2020-02-21,4269,24,5,FEMALE,45to54,-17,57.142857142857146
project_14,wi,AT,Mixed_Segment_D,2020-09-14,2020-12-04,13081,0,0,MALE,25to34,81,0.0
project_6,wi,ES,Control,2019-11-30,2020-02-21,7006,10,38,MALE,25to34,83,16.39344262295082
project_14,wi,AT,Control,2020-09-14,2020-12-04,12096,0,0,MALE,35to44,81,0.0
project_8,vc,GB,IrreverentBritishTVComedy,2020-11-06,2020-10-30,3348,0,0,FEMALE,18to24,-7,0.0
project_4,vc,DE,Crime,2020-10-13,2020-09-25,2657,3,28,FEMALE,O55,-18,7.142857142857143
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,2895,1,3,MALE,O55,-53,8.333333333333334
project_4,vc,DE,Thriller,2020-10-13,2020-09-25,3353,7,9,FEMALE,18to24,-18,20.0
project_6,wi,FR,PRIMEOriginalSeries,2019-11-29,2020-02-21,4282,15,14,MALE,35to44,84,35.714285714285715
project_5,vc,FR,FrenchComedians,2020-04-29,2020-04-15,15520,6,106,MALE,25to34,-14,4.411764705882353
project_6,vc,GB,Control,2020-03-09,2020-02-21,4015,25,15,FEMALE,35to44,-17,36.231884057971016
project_6,wi,DE,VengeanceSelfJustice,2019-11-29,2020-02-21,2265,3,12,MALE,18to24,84,12.5
project_12,wi,FR,PrimeVideoFans,2020-08-21,2020-09-15,4248,0,0,MALE,18to24,25,0.0
project_1,wi,GB,DarkFemaleLedTV,2020-05-10,2020-03-18,3530,4,4,MALE,45to54,-53,36.36363636363637
project_10,wi,DE,Book,2020-10-23,2021-02-19,787,6,9,FEMALE,45to54,119,33.333333333333336
project_7,vc,FR,GuestStars,2020-07-12,2020-06-05,76938,41,125,MALE,18to24,-37,20.0
project_1,wi,GB,DarkFemaleLedTV,2020-05-10,2020-03-18,4204,11,0,FEMALE,35to44,-53,45.833333333333336
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,2780,20,1,MALE,25to34,13,95.23809523809524
project_14,wi,DE,Mixed_Segment_C,2020-09-14,2020-12-04,5344,0,0,FEMALE,25to34,81,0.0
project_4,wi,DE,SophisticatedCrimeTV,2020-07-15,2020-09-25,1892,6,6,MALE,18to24,72,30.0
project_8,vc,GB,Control,2020-11-06,2020-10-30,873,0,0,MALE,45to54,-7,0.0
project_2,wi,AT,USDocumentary,2020-10-10,2020-10-23,1883,8,2,MALE,35to44,13,72.72727272727273
project_6,wi,DE,Control,2019-11-29,2020-02-21,1861,4,14,FEMALE,25to34,84,8.88888888888889
project_6,wi,ES,Drama,2019-11-30,2020-02-21,3744,2,0,MALE,45to54,83,66.66666666666667
project_3,wi,IT,Dystopian,2020-09-08,2020-09-25,3799,0,0,FEMALE,35to44,17,0.0
project_11,wi,FR,FrenchCinema,2020-08-21,2020-09-18,7643,0,0,FEMALE,25to34,28,0.0
project_6,vc,GB,CastCrew,2020-03-09,2020-02-21,3068,28,20,MALE,18to24,-17,37.333333333333336
project_4,wi,DE,GermanCrimeDrama,2020-07-15,2020-09-25,4185,23,47,MALE,O55,72,23.232323232323232
project_14,wi,AT,GermanyComedy,2020-09-14,2020-12-04,7468,1,0,FEMALE,45to54,81,100.0
project_4,vc,DE,Crime,2020-10-13,2020-09-25,4590,2,17,MALE,25to34,-18,6.0606060606060606
project_14,wi,DE,StandUp,2020-09-14,2020-12-04,2466,10,14,MALE,45to54,81,27.77777777777778
project_11,wi,FR,Parents,2020-08-21,2020-09-18,6680,0,0,FEMALE,35to44,28,0.0
project_12,wi,FR,Documentary,2020-08-21,2020-09-15,3148,0,0,FEMALE,O55,25,0.0
project_4,vc,DE,Core,2020-10-13,2020-09-25,2070,7,4,MALE,18to24,-18,38.888888888888886
project_5,wi,FR,FemaleLedComedy,2020-04-10,2020-04-15,12389,57,126,MALE,35to44,5,25.110132158590307
project_11,wi,FR,PopularCultComedy,2020-08-21,2020-09-18,33754,0,0,FEMALE,35to44,28,0.0
project_3,wi,IT,VisuallyArresting,2020-09-08,2020-09-25,1644,0,0,FEMALE,O55,17,0.0
project_3,wi,DE,SciFi,2020-09-08,2020-09-25,1893,2,10,FEMALE,25to34,17,4.651162790697675
project_11,wi,FR,HistoricalDramaComedy,2020-08-21,2020-09-18,11165,0,0,MALE,18to24,28,0.0
project_12,wi,FR,RealityTVfans,2020-08-21,2020-09-15,2803,0,0,FEMALE,18to24,25,0.0
project_6,wi,DE,Moviegoer,2019-11-29,2020-02-21,7,0,0,FEMALE,25to34,84,0.0
project_6,wi,DE,Drama,2019-11-29,2020-02-21,1810,0,6,MALE,25to34,84,0.0
project_8,vc,GB,BestOfComedy,2020-11-06,2020-10-30,1177,0,0,MALE,O55,-7,0.0
project_6,vc,GB,Action,2020-03-09,2020-02-21,3305,15,8,MALE,25to34,-17,36.58536585365854
project_1,wi,NL,DarkFemaleLedTV,2020-05-10,2020-03-18,2216,0,0,FEMALE,25to34,-53,0.0
project_5,vc,FR,Families,2020-04-29,2020-04-15,1459,1,0,FEMALE,18to24,-14,33.333333333333336
project_1,vc,AT,Motherhood,2020-07-07,2020-03-18,20562,6,5,MALE,45to54,-111,33.333333333333336
project_5,vc,FR,Singles,2020-04-29,2020-04-15,12330,42,66,FEMALE,18to24,-14,20.48780487804878
project_13,wi,FR,FrenchCinema,2020-09-21,2020-09-25,762,0,0,FEMALE,35to44,4,0.0
project_1,vc,AT,Motherhood,2020-07-07,2020-03-18,19139,2,11,FEMALE,18to24,-111,4.25531914893617
project_1,vc,ES,Feminism,2020-08-18,2020-03-18,5262,2,7,MALE,25to34,-153,20.0
project_5,vc,FR,EmpowermentFeminismBodyPositivity,2020-04-29,2020-04-15,13113,15,187,MALE,18to24,-14,6.8493150684931505
project_14,wi,AT,StandUp,2020-09-14,2020-12-04,18790,0,1,MALE,35to44,81,0.0
project_7,vc,FR,FrenchInfluencers,2020-07-12,2020-06-05,54277,18,50,FEMALE,25to34,-37,15.652173913043478
project_2,vc,ES,SBC,2020-11-10,2020-10-23,4522,0,0,FEMALE,35to44,-18,0.0
project_6,wi,FR,Control,2019-11-29,2020-02-21,5173,16,58,MALE,25to34,84,10.19108280254777
project_2,vc,ES,SBC,2020-11-10,2020-10-23,6471,0,0,FEMALE,18to24,-18,0.0
project_6,vc,GB,Control,2020-03-09,2020-02-21,4531,18,34,MALE,45to54,-17,24.0
project_1,vc,AT,DarkFemaleLedTV,2020-07-07,2020-03-18,31608,8,22,MALE,25to34,-111,17.391304347826086
project_1,vc,GB,DarkFemaleLedTV,2020-06-24,2020-03-18,6288,26,32,FEMALE,18to24,-98,26.53061224489796
project_6,wi,ES,VengeanceSelfJustice,2019-11-30,2020-02-21,14853,4,16,FEMALE,18to24,83,15.384615384615385
project_4,wi,DE,Spies,2020-07-15,2020-09-25,9561,37,60,MALE,18to24,72,27.205882352941178
project_5,wi,FR,PrimeVideoFans,2020-04-10,2020-04-15,3361,24,1,FEMALE,35to44,5,54.54545454545455
project_2,vc,ES,SBC,2020-11-10,2020-10-23,4646,0,0,MALE,O55,-18,0.0
project_9,wi,DE,FootballEntertainment,2020-06-02,2020-06-05,4865,11,33,FEMALE,45to54,3,24.444444444444443
project_6,wi,FR,VengeanceSelfJustice,2019-11-29,2020-02-21,16723,29,47,MALE,18to24,84,14.356435643564357
project_8,vc,GB,BestOfComedy,2020-11-06,2020-10-30,1489,0,0,FEMALE,45to54,-7,0.0
project_5,wi,FR,InARelationship,2020-04-10,2020-04-15,6879,21,19,FEMALE,25to34,5,35.59322033898305
project_10,wi,DE,Control,2020-10-23,2021-02-19,1040,2,3,FEMALE,18to24,119,15.384615384615385
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,9937,47,22,FEMALE,18to24,21,51.64835164835165
project_7,vc,FR,Gamers,2020-07-12,2020-06-05,63496,16,91,FEMALE,25to34,-37,10.457516339869281
project_9,vc,DE,Football,2020-06-23,2020-06-05,9433,36,176,MALE,O55,-18,15.450643776824034
project_4,wi,DE,GermanProductions,2020-07-15,2020-09-25,8953,29,29,FEMALE,35to44,72,27.358490566037737
project_1,wi,GB,FemaleLedDrama,2020-05-10,2020-03-18,3914,3,1,FEMALE,35to44,-53,42.857142857142854
project_6,wi,GB,SpiesSecretOperations,2019-11-29,2020-02-21,2235,11,1,FEMALE,35to44,84,61.111111111111114
project_4,vc,DE,Thriller,2020-10-13,2020-09-25,3273,13,23,FEMALE,35to44,-18,24.074074074074073
project_6,wi,GB,VengeanceSelfJustice,2019-11-29,2020-02-21,14572,17,15,MALE,25to34,84,22.07792207792208
project_7,vc,FR,NatooFans,2020-07-12,2020-06-05,48613,5,15,MALE,45to54,-37,17.857142857142858
project_14,wi,AT,GermanComedyStandUp,2020-09-14,2020-12-04,16030,0,1,FEMALE,35to44,81,0.0
project_11,wi,FR,FamilyEntertainment,2020-08-21,2020-09-18,8699,0,0,MALE,25to34,28,0.0
project_5,wi,FR,Singles,2020-04-10,2020-04-15,7165,11,56,MALE,35to44,5,13.924050632911392
project_7,wi,FR,Comedy,2020-05-15,2020-06-05,12213,1,0,MALE,45to54,21,100.0
project_6,wi,FR,BrutalWitty,2019-11-29,2020-02-21,3046,6,9,FEMALE,25to34,84,14.285714285714286
project_3,wi,IT,Dystopian,2020-09-08,2020-09-25,4224,0,0,MALE,O55,17,0.0
project_2,vc,FI,Demo,2020-11-06,2020-10-23,2299,12,6,MALE,35to44,-14,63.1578947368421
project_1,vc,ES,Motherhood,2020-08-18,2020-03-18,6433,1,13,MALE,25to34,-153,6.666666666666667
project_5,vc,FR,FemaleCenteredInterests,2020-04-29,2020-04-15,15435,15,92,MALE,25to34,-14,11.904761904761905
project_2,vc,DK,Core,2020-11-06,2020-10-23,4223,0,0,MALE,18to24,-14,0.0
project_4,vc,DE,Extended,2020-10-13,2020-09-25,1967,2,3,FEMALE,18to24,-18,7.142857142857143
project_2,vc,IE,Mixed_Segment_B,2020-11-06,2020-10-23,9245,0,0,MALE,18to24,-14,0.0
project_3,wi,IT,SciFi,2020-09-08,2020-09-25,3300,0,0,MALE,O55,17,0.0
project_8,vc,GB,IrreverentBritishTVComedy,2020-11-06,2020-10-30,2864,0,0,MALE,18to24,-7,0.0
project_6,vc,DE,CastCrew,2020-03-09,2020-02-21,2468,26,23,MALE,35to44,-17,25.0
project_6,wi,ES,BrutalWitty,2019-11-30,2020-02-21,20971,4,16,MALE,18to24,83,20.0
project_1,vc,DE,PopularDrama,2020-07-07,2020-03-18,5726,8,33,MALE,45to54,-111,12.698412698412698
project_6,vc,FR,SpiesSecretOperations,2020-03-09,2020-02-21,3622,24,32,MALE,25to34,-17,35.294117647058826
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,2020-04-10,2020-04-15,5574,7,32,MALE,25to34,5,12.727272727272727
project_6,wi,GB,CastCrew,2019-11-29,2020-02-21,2380,9,1,FEMALE,25to34,84,52.94117647058823
project_12,wi,FR,Documentary,2020-08-21,2020-09-15,3683,0,0,MALE,O55,25,0.0
project_4,vc,DE,Spies,2020-10-13,2020-09-25,2971,6,8,FEMALE,45to54,-18,22.22222222222222
project_3,wi,DE,Dystopian,2020-09-08,2020-09-25,984,3,4,FEMALE,O55,17,12.5
project_9,vc,DE,Football,2020-06-23,2020-06-05,9662,35,131,FEMALE,35to44,-18,17.587939698492463
project_3,wi,DE,Dystopian,2020-09-08,2020-09-25,2442,3,5,MALE,35to44,17,7.317073170731708
project_3,wi,IT,Dystopian,2020-09-08,2020-09-25,6646,0,0,MALE,18to24,17,0.0
project_2,vc,DK,Mixed_Segment_B,2020-11-06,2020-10-23,4001,0,0,MALE,35to44,-14,0.0
project_11,wi,FR,Parents,2020-08-21,2020-09-18,3379,0,0,MALE,25to34,28,0.0
project_10,wi,DE,Book,2020-10-23,2021-02-19,1087,1,5,FEMALE,18to24,119,9.090909090909092
project_13,wi,FR,DocumentaryGenre,2020-09-21,2020-09-25,3946,0,0,MALE,45to54,4,0.0
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,2786,12,2,MALE,35to44,13,80.0
project_7,wi,FR,Comedy,2020-05-15,2020-06-05,11696,0,5,FEMALE,45to54,21,0.0
project_3,wi,FR,DarkTV,2020-09-08,2020-09-25,4399,0,0,FEMALE,25to34,17,0.0
project_6,vc,DE,Control,2020-03-09,2020-02-21,3263,17,52,MALE,45to54,-17,15.596330275229358
project_13,wi,FR,FrenchArtists,2020-09-21,2020-09-25,2228,0,0,FEMALE,18to24,4,0.0
project_2,wi,ES,OffensiveComedy,2020-10-09,2020-10-23,8361,53,13,MALE,25to34,14,74.64788732394366
project_2,vc,NO,Broad,2020-11-06,2020-10-23,3225,4,4,FEMALE,18to24,-14,50.0
project_5,wi,FR,FrenchComedy,2020-04-10,2020-04-15,10081,16,24,FEMALE,45to54,5,34.78260869565217
project_1,vc,GB,WomensFavouriteTV,2020-06-24,2020-03-18,6318,28,9,FEMALE,18to24,-98,34.146341463414636
project_6,vc,FR,CastCrew,2020-03-09,2020-02-21,2477,18,14,FEMALE,18to24,-17,41.86046511627907
project_8,vc,GB,Mixed_Segment_A,2020-11-06,2020-10-30,4214,0,0,MALE,25to34,-7,0.0
project_2,vc,ES,Comedy,2020-11-10,2020-10-23,7553,0,0,FEMALE,35to44,-18,0.0
project_8,vc,GB,TheCornettoTrilogy,2020-11-06,2020-10-30,912,0,0,FEMALE,45to54,-7,0.0
project_9,wi,DE,Football,2020-06-02,2020-06-05,3968,23,78,MALE,45to54,3,21.296296296296298
project_6,wi,FR,VengeanceSelfJustice,2019-11-29,2020-02-21,3989,21,7,MALE,35to44,84,40.38461538461539
project_2,vc,FI,Demo,2020-11-06,2020-10-23,1941,4,0,FEMALE,35to44,-14,80.0
project_3,wi,IT,PrimeVideoFans,2020-09-08,2020-09-25,2081,0,0,MALE,O55,17,0.0
project_2,vc,DK,Broad,2020-11-06,2020-10-23,1681,0,0,FEMALE,O55,-14,0.0
project_1,wi,NL,FemaleLedDrama,2020-05-10,2020-03-18,5528,0,4,MALE,35to44,-53,0.0
project_6,wi,ES,TarantinoStyle,2019-11-30,2020-02-21,4997,7,4,FEMALE,35to44,83,63.63636363636363
project_3,wi,IT,PrimeVideoFans,2020-09-08,2020-09-25,3109,0,0,MALE,18to24,17,0.0
project_4,vc,DE,PrimeVideoFans,2020-10-13,2020-09-25,2272,22,38,MALE,35to44,-18,22.448979591836736
project_10,wi,DE,Book,2020-10-23,2021-02-19,1135,0,5,MALE,25to34,119,0.0
project_6,vc,GB,CastCrew,2020-03-09,2020-02-21,2270,20,5,FEMALE,25to34,-17,43.47826086956522
project_6,wi,FR,Drama,2019-11-29,2020-02-21,1968,2,8,FEMALE,45to54,84,10.0
project_2,wi,ES,USDocumentary,2020-10-09,2020-10-23,6647,8,9,MALE,O55,14,42.10526315789474
project_3,wi,IT,ComicBookTV,2020-09-08,2020-09-25,1394,0,0,FEMALE,O55,17,0.0
project_11,wi,FR,HistoricalDramaComedy,2020-08-21,2020-09-18,11969,0,0,FEMALE,25to34,28,0.0
project_6,wi,DE,SpiesSecretOperations,2019-11-29,2020-02-21,1519,1,4,FEMALE,18to24,84,6.25
project_1,vc,DE,Motherhood,2020-07-07,2020-03-18,2047,0,0,MALE,O55,-111,0.0
project_6,wi,FR,PRIMEOriginalSeries,2019-11-29,2020-02-21,3909,2,2,FEMALE,25to34,84,22.22222222222222
project_8,wi,GB,TheCornettoTrilogy,2020-07-30,2020-10-30,443,16,0,FEMALE,35to44,92,100.0
project_1,vc,AT,Books,2020-07-07,2020-03-18,17632,5,5,FEMALE,45to54,-111,15.151515151515152
project_4,wi,DE,GermanPostWarHistory,2020-07-15,2020-09-25,1571,4,4,FEMALE,18to24,72,44.44444444444444
project_2,vc,ES,SBC,2020-11-10,2020-10-23,4822,0,0,FEMALE,45to54,-18,0.0
project_7,vc,FR,NatooFans,2020-07-12,2020-06-05,55542,62,48,MALE,18to24,-37,44.60431654676259
project_2,wi,ES,USCulture,2020-10-09,2020-10-23,3895,11,11,FEMALE,25to34,14,50.0
project_2,vc,ES,USDocumentary,2020-11-10,2020-10-23,7942,0,0,FEMALE,25to34,-18,0.0
project_11,wi,FR,HumoristCelebrities,2020-08-21,2020-09-18,3667,0,0,MALE,18to24,28,0.0
project_3,wi,FR,SciFi,2020-09-08,2020-09-25,4258,0,0,MALE,35to44,17,0.0
project_10,wi,DE,Music,2020-10-23,2021-02-19,974,0,6,MALE,35to44,119,0.0
project_2,wi,AT,USDocumentary,2020-10-10,2020-10-23,1625,7,6,MALE,45to54,13,50.0
project_1,vc,DE,PopularDrama,2020-07-07,2020-03-18,6307,14,8,FEMALE,18to24,-111,18.666666666666668
project_2,vc,SE,Broad,2020-11-06,2020-10-23,2671,0,1,MALE,35to44,-14,0.0
project_1,vc,AT,Cast,2020-07-07,2020-03-18,6872,4,6,FEMALE,45to54,-111,18.181818181818183
project_5,vc,FR,FrenchComedy,2020-04-29,2020-04-15,25313,107,55,FEMALE,25to34,-14,40.68441064638783
project_6,vc,FR,PRIMEOriginalSeries,2020-03-09,2020-02-21,2546,14,22,FEMALE,25to34,-17,30.434782608695652
project_5,vc,FR,Teens,2020-04-29,2020-04-15,13360,33,45,FEMALE,18to24,-14,18.13186813186813
project_11,wi,FR,FrenchComedy,2020-08-21,2020-09-18,23409,0,0,FEMALE,45to54,28,0.0
project_1,vc,GB,WomensFavouriteTV,2020-06-24,2020-03-18,3424,3,3,MALE,35to44,-98,30.0
project_5,vc,FR,Families,2020-04-29,2020-04-15,16939,17,89,MALE,45to54,-14,14.166666666666666
project_8,vc,GB,Mixed_Segment_C,2020-11-06,2020-10-30,1779,0,0,FEMALE,18to24,-7,0.0
project_7,vc,FR,LudovikFans,2020-07-12,2020-06-05,88827,9,27,MALE,45to54,-37,13.636363636363637
project_5,vc,FR,InARelationship,2020-04-29,2020-04-15,11099,34,42,FEMALE,45to54,-14,34.69387755102041
project_3,wi,DE,ComicBookTV,2020-09-08,2020-09-25,1481,0,2,FEMALE,35to44,17,0.0
project_9,vc,DE,Football,2020-06-23,2020-06-05,9452,39,73,FEMALE,18to24,-18,23.214285714285715
project_1,vc,ES,Motherhood,2020-08-18,2020-03-18,6040,6,2,MALE,35to44,-153,60.0
project_4,vc,DE,GermanPostWarHistory,2020-10-13,2020-09-25,3357,12,36,FEMALE,O55,-18,16.901408450704224
project_3,wi,DE,ComicBookTV,2020-09-08,2020-09-25,1131,3,7,FEMALE,O55,17,10.0
project_1,vc,AT,FemaleLedDramaMovies,2020-07-07,2020-03-18,24039,10,9,FEMALE,45to54,-111,22.727272727272727
project_3,wi,GB,Dystopian,2020-08-14,2020-09-25,8668,11,13,FEMALE,18to24,42,8.396946564885496
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,1529,1,3,MALE,45to54,-53,14.285714285714286
project_2,vc,ES,USCulture,2020-11-10,2020-10-23,3769,0,0,MALE,O55,-18,0.0
project_11,wi,FR,FamilyEntertainment,2020-08-21,2020-09-18,9627,0,0,MALE,18to24,28,0.0
project_11,wi,FR,Rural,2020-08-21,2020-09-18,5623,0,0,MALE,18to24,28,0.0
project_2,vc,PT,Demo,2020-11-07,2020-10-23,3425,10,7,FEMALE,25to34,-15,58.8235294117647
project_1,vc,DE,PrimeVideoFans,2020-07-07,2020-03-18,22128,14,7,FEMALE,25to34,-111,22.950819672131146
project_5,wi,FR,StrongFemaleLeads,2020-04-10,2020-04-15,26568,82,99,FEMALE,45to54,5,36.44444444444444
project_1,vc,AT,BestOfMystery,2020-07-07,2020-03-18,21873,6,10,FEMALE,45to54,-111,16.216216216216218
project_2,wi,ES,USDocumentary,2020-10-09,2020-10-23,7635,17,8,MALE,45to54,14,65.38461538461539
project_1,vc,AT,Motherhood,2020-07-07,2020-03-18,25141,1,4,MALE,35to44,-111,20.0
project_7,wi,FR,NormanThavaudFans,2020-05-15,2020-06-05,21848,14,19,MALE,35to44,21,34.146341463414636
project_9,wi,DE,SportEntertainment,2020-06-02,2020-06-05,6030,9,57,FEMALE,18to24,3,13.432835820895523
project_11,wi,FR,Urban,2020-08-21,2020-09-18,5415,0,0,MALE,25to34,28,0.0
project_5,wi,FR,FrenchInfluencers,2020-04-10,2020-04-15,6406,14,21,FEMALE,45to54,5,31.11111111111111
project_6,wi,ES,VengeanceSelfJustice,2019-11-30,2020-02-21,4010,6,3,FEMALE,45to54,83,60.0
project_1,vc,ES,DarkFemaleLedTV,2020-08-18,2020-03-18,9336,11,11,MALE,O55,-153,31.428571428571427
project_5,vc,FR,FemaleLedComedy,2020-04-29,2020-04-15,20253,87,85,FEMALE,45to54,-14,38.839285714285715
project_11,wi,FR,FrenchCinemaTVSeries,2020-08-21,2020-09-18,4861,0,0,MALE,45to54,28,0.0
project_6,vc,DE,PRIMEOriginalSeries,2020-03-09,2020-02-21,1690,4,10,FEMALE,35to44,-17,14.285714285714286
project_8,vc,GB,Mixed_Segment_B,2020-11-06,2020-10-30,1666,0,0,MALE,18to24,-7,0.0
project_2,vc,SE,Mixed_Segment_C,2020-11-06,2020-10-23,4855,2,2,FEMALE,35to44,-14,50.0
project_5,wi,FR,FrenchComedians,2020-04-10,2020-04-15,6075,24,12,FEMALE,18to24,5,29.62962962962963
project_14,wi,DE,StandUp,2020-09-14,2020-12-04,2948,6,23,MALE,35to44,81,10.714285714285714
project_3,wi,GB,Dystopian,2020-08-14,2020-09-25,8748,24,15,MALE,35to44,42,25.806451612903224
project_6,wi,ES,CastCrew,2019-11-30,2020-02-21,6501,89,16,MALE,45to54,83,73.55371900826447
project_6,vc,GB,VengeanceSelfJustice,2020-03-09,2020-02-21,2235,2,5,FEMALE,18to24,-17,13.333333333333334
project_1,vc,DE,BestOfMystery,2020-07-07,2020-03-18,4862,14,20,MALE,45to54,-111,24.56140350877193
project_11,wi,FR,FamousEpicComics,2020-08-21,2020-09-18,3320,0,0,MALE,35to44,28,0.0
project_3,wi,IT,VisuallyArresting,2020-09-08,2020-09-25,2176,0,0,MALE,O55,17,0.0
project_2,wi,ES,USCulture,2020-10-09,2020-10-23,5998,6,23,FEMALE,18to24,14,18.181818181818183
project_6,wi,ES,Action,2019-11-30,2020-02-21,4328,1,0,FEMALE,35to44,83,50.0
project_6,wi,FR,PRIMEOriginalSeries,2019-11-29,2020-02-21,2956,2,7,FEMALE,35to44,84,7.142857142857143
project_6,vc,FR,BrutalWitty,2020-03-09,2020-02-21,2776,10,10,FEMALE,35to44,-17,30.303030303030305
project_6,wi,DE,SpiesSecretOperations,2019-11-29,2020-02-21,1667,10,5,FEMALE,35to44,84,50.0
project_5,wi,FR,EmpowermentFeminismBodyPositivity,2020-04-10,2020-04-15,4608,3,46,MALE,18to24,5,4.918032786885246
project_10,wi,DE,Music,2020-10-23,2021-02-19,928,2,11,MALE,18to24,119,11.11111111111111
project_2,vc,FI,Mixed_Segment_A,2020-11-06,2020-10-23,3955,1,0,FEMALE,25to34,-14,100.0
project_10,wi,DE,Music,2020-10-23,2021-02-19,623,2,6,MALE,O55,119,22.22222222222222
project_2,vc,PT,Demo,2020-11-07,2020-10-23,4930,4,12,FEMALE,18to24,-15,21.05263157894737
project_2,vc,SE,Mixed_Segment_C,2020-11-06,2020-10-23,6332,3,11,FEMALE,18to24,-14,15.789473684210526
project_2,vc,PT,Demo,2020-11-07,2020-10-23,3846,4,3,MALE,45to54,-15,33.333333333333336
project_2,vc,FI,Demo,2020-11-06,2020-10-23,1037,0,13,FEMALE,O55,-14,0.0
project_2,vc,FI,Mixed_Segment_E,2020-11-06,2020-10-23,4972,2,1,MALE,45to54,-14,66.66666666666667
project_6,wi,GB,Drama,2019-11-29,2020-02-21,2372,8,4,MALE,45to54,84,57.142857142857146
project_5,vc,FR,Moviegoers,2020-04-29,2020-04-15,15054,18,98,MALE,35to44,-14,13.533834586466165
project_4,vc,DE,PrimeVideoFans,2020-10-13,2020-09-25,2182,21,34,MALE,45to54,-18,29.577464788732396
project_2,vc,DK,Mixed_Segment_B,2020-11-06,2020-10-23,4592,0,0,MALE,18to24,-14,0.0
project_2,wi,AT,SBC,2020-10-10,2020-10-23,3322,9,5,MALE,O55,13,64.28571428571429
project_6,wi,DE,PRIMEOriginalSeries,2019-11-29,2020-02-21,1602,2,13,FEMALE,45to54,84,9.523809523809524
project_8,vc,GB,ViewedFlockSpots,2020-11-06,2020-10-30,470,0,0,FEMALE,35to44,-7,0.0
project_13,wi,FR,PrimeVideoFans,2020-09-21,2020-09-25,1485,0,0,MALE,25to34,4,0.0
project_8,wi,GB,TheCornettoTrilogy,2020-07-30,2020-10-30,2291,65,2,MALE,25to34,92,87.83783783783784
project_11,wi,FR,ComedyHistoricalLiterature,2020-08-21,2020-09-18,6597,0,0,MALE,35to44,28,0.0
project_4,vc,DE,Core,2020-10-13,2020-09-25,1756,1,2,FEMALE,18to24,-18,5.882352941176471
project_6,wi,ES,SpiesSecretOperations,2019-11-30,2020-02-21,22437,1,5,FEMALE,18to24,83,16.666666666666668
project_6,vc,FR,CastCrew,2020-03-09,2020-02-21,2253,20,1,FEMALE,25to34,-17,57.142857142857146
project_3,wi,DE,VisuallyArresting,2020-09-08,2020-09-25,2093,3,12,MALE,45to54,17,6.25
project_3,wi,IT,SciFi,2020-09-08,2020-09-25,2133,0,0,FEMALE,O55,17,0.0
project_4,vc,DE,GermanPostWarHistory,2020-10-13,2020-09-25,4193,4,10,FEMALE,18to24,-18,12.5
project_4,wi,DE,SophisticatedCrimeTV,2020-07-15,2020-09-25,1557,5,6,FEMALE,25to34,72,21.73913043478261
project_6,vc,DE,PRIMEOriginalSeries,2020-03-09,2020-02-21,2223,6,11,MALE,25to34,-17,17.142857142857142
project_12,wi,FR,PrimeVideoFans,2020-08-21,2020-09-15,3199,0,0,MALE,35to44,25,0.0
